code,name,level,parent_code,full_name,sort_order
320981110,富安镇,town,320981,中国江苏省盐城市东台市富安镇,320981110
320981112,唐洋镇,town,320981,中国江苏省盐城市东台市唐洋镇,320981112
320981113,新街镇,town,320981,中国江苏省盐城市东台市新街镇,320981113
320981114,许河镇,town,320981,中国江苏省盐城市东台市许河镇,320981114
320981115,三仓镇,town,320981,中国江苏省盐城市东台市三仓镇,320981115
320981118,头灶镇,town,320981,中国江苏省盐城市东台市头灶镇,320981118
320981121,弶港镇,town,320981,中国江苏省盐城市东台市弶港镇,320981121
320981122,东台镇,town,320981,中国江苏省盐城市东台市东台镇,320981122
320981400,江苏省新曹农场,town,320981,中国江苏省盐城市东台市江苏省新曹农场,320981400
320981401,江苏省弶港农场,town,320981,中国江苏省盐城市东台市江苏省弶港农场,320981401
320981409,开发区,town,320981,中国江苏省盐城市东台市开发区,320981409
320981410,沿海经济区,town,320981,中国江苏省盐城市东台市沿海经济区,320981410
320981411,高新区,town,320981,中国江苏省盐城市东台市高新区,320981411
320981412,西溪景区,town,320981,中国江苏省盐城市东台市西溪景区,320981412
320981413,黄海森林公园,town,320981,中国江苏省盐城市东台市黄海森林公园,320981413
321002001,东关街道,town,321002,中国江苏省扬州市广陵区东关街道,321002001
321002002,汶河街道,town,321002,中国江苏省扬州市广陵区汶河街道,321002002
321002003,文峰街道,town,321002,中国江苏省扬州市广陵区文峰街道,321002003
321002004,曲江街道,town,321002,中国江苏省扬州市广陵区曲江街道,321002004
321002005,汤汪街道,town,321002,中国江苏省扬州市广陵区汤汪街道,321002005
321002102,李典镇,town,321002,中国江苏省扬州市广陵区李典镇,321002102
321002103,沙头镇,town,321002,中国江苏省扬州市广陵区沙头镇,321002103
321002104,头桥镇,town,321002,中国江苏省扬州市广陵区头桥镇,321002104
321002106,湾头镇,town,321002,中国江苏省扬州市广陵区湾头镇,321002106
321002400,广陵经济开发区,town,321002,中国江苏省扬州市广陵区广陵经济开发区,321002400
321002401,扬州市生态科技新城杭集镇,town,321002,中国江苏省扬州市广陵区扬州市生态科技新城杭集镇,321002401
321002402,扬州市生态科技新城泰安镇,town,321002,中国江苏省扬州市广陵区扬州市生态科技新城泰安镇,321002402
321003001,邗上街道,town,321003,中国江苏省扬州市邗江区邗上街道,321003001
321003002,蒋王街道,town,321003,中国江苏省扬州市邗江区蒋王街道,321003002
321003003,汊河街道,town,321003,中国江苏省扬州市邗江区汊河街道,321003003
321003005,双桥街道,town,321003,中国江苏省扬州市邗江区双桥街道,321003005
321003006,梅岭街道,town,321003,中国江苏省扬州市邗江区梅岭街道,321003006
321003007,甘泉街道,town,321003,中国江苏省扬州市邗江区甘泉街道,321003007
321003009,新盛街道,town,321003,中国江苏省扬州市邗江区新盛街道,321003009
321003010,竹西街道,town,321003,中国江苏省扬州市邗江区竹西街道,321003010
321003011,西湖街道,town,321003,中国江苏省扬州市邗江区西湖街道,321003011
321003052,瘦西湖街道,town,321003,中国江苏省扬州市邗江区瘦西湖街道,321003052
321003053,城北街道,town,321003,中国江苏省扬州市邗江区城北街道,321003053
321003100,公道镇,town,321003,中国江苏省扬州市邗江区公道镇,321003100
321003101,方巷镇,town,321003,中国江苏省扬州市邗江区方巷镇,321003101
321003102,槐泗镇,town,321003,中国江苏省扬州市邗江区槐泗镇,321003102
321003103,瓜洲镇,town,321003,中国江苏省扬州市邗江区瓜洲镇,321003103
321003108,杨寿镇,town,321003,中国江苏省扬州市邗江区杨寿镇,321003108
321003110,杨庙镇,town,321003,中国江苏省扬州市邗江区杨庙镇,321003110
321003350,平山乡,town,321003,中国江苏省扬州市邗江区平山乡,321003350
321003401,江苏省扬州高新技术产业开发区,town,321003,中国江苏省扬州市邗江区江苏省扬州高新技术产业开发区,321003401
321003402,维扬经济开发区,town,321003,中国江苏省扬州市邗江区维扬经济开发区,321003402
321003403,物流园区,town,321003,中国江苏省扬州市邗江区物流园区,321003403
321012100,仙女镇,town,321012,中国江苏省扬州市江都区仙女镇,321012100
321012101,小纪镇,town,321012,中国江苏省扬州市江都区小纪镇,321012101
321012103,武坚镇,town,321012,中国江苏省扬州市江都区武坚镇,321012103
321012106,樊川镇,town,321012,中国江苏省扬州市江都区樊川镇,321012106
321012108,真武镇,town,321012,中国江苏省扬州市江都区真武镇,321012108
321012109,宜陵镇,town,321012,中国江苏省扬州市江都区宜陵镇,321012109
321012110,丁沟镇,town,321012,中国江苏省扬州市江都区丁沟镇,321012110
321012112,郭村镇,town,321012,中国江苏省扬州市江都区郭村镇,321012112
321012114,邵伯镇,town,321012,中国江苏省扬州市江都区邵伯镇,321012114
321012116,丁伙镇,town,321012,中国江苏省扬州市江都区丁伙镇,321012116
321012118,大桥镇,town,321012,中国江苏省扬州市江都区大桥镇,321012118
321012119,吴桥镇,town,321012,中国江苏省扬州市江都区吴桥镇,321012119
321012120,浦头镇,town,321012,中国江苏省扬州市江都区浦头镇,321012120
321012400,立新农场,town,321012,中国江苏省扬州市江都区立新农场,321012400
321023100,安宜镇,town,321023,中国江苏省扬州市宝应县安宜镇,321023100
321023101,氾水镇,town,321023,中国江苏省扬州市宝应县氾水镇,321023101
321023102,夏集镇,town,321023,中国江苏省扬州市宝应县夏集镇,321023102
321023103,柳堡镇,town,321023,中国江苏省扬州市宝应县柳堡镇,321023103
321023104,射阳湖镇,town,321023,中国江苏省扬州市宝应县射阳湖镇,321023104
321023105,广洋湖镇,town,321023,中国江苏省扬州市宝应县广洋湖镇,321023105
321023106,鲁垛镇,town,321023,中国江苏省扬州市宝应县鲁垛镇,321023106
321023107,小官庄镇,town,321023,中国江苏省扬州市宝应县小官庄镇,321023107
321023108,望直港镇,town,321023,中国江苏省扬州市宝应县望直港镇,321023108
321023109,曹甸镇,town,321023,中国江苏省扬州市宝应县曹甸镇,321023109
321023110,西安丰镇,town,321023,中国江苏省扬州市宝应县西安丰镇,321023110
321023111,山阳镇,town,321023,中国江苏省扬州市宝应县山阳镇,321023111
321023112,黄塍镇,town,321023,中国江苏省扬州市宝应县黄塍镇,321023112
321023113,泾河镇,town,321023,中国江苏省扬州市宝应县泾河镇,321023113
321023400,宝应县经济开发区,town,321023,中国江苏省扬州市宝应县宝应县经济开发区,321023400
321071050,扬子津街道,town,321071,中国江苏省扬州市扬州经济技术开发区扬子津街道,321071050
321071051,文汇街道,town,321071,中国江苏省扬州市扬州经济技术开发区文汇街道,321071051
321071150,施桥镇,town,321071,中国江苏省扬州市扬州经济技术开发区施桥镇,321071150
321071151,八里镇,town,321071,中国江苏省扬州市扬州经济技术开发区八里镇,321071151
321071152,朴席镇,town,321071,中国江苏省扬州市扬州经济技术开发区朴席镇,321071152
321081100,真州镇,town,321081,中国江苏省扬州市仪征市真州镇,321081100
321081103,新集镇,town,321081,中国江苏省扬州市仪征市新集镇,321081103
321081104,新城镇,town,321081,中国江苏省扬州市仪征市新城镇,321081104
321081105,马集镇,town,321081,中国江苏省扬州市仪征市马集镇,321081105
321081106,刘集镇,town,321081,中国江苏省扬州市仪征市刘集镇,321081106
321081107,陈集镇,town,321081,中国江苏省扬州市仪征市陈集镇,321081107
321081108,大仪镇,town,321081,中国江苏省扬州市仪征市大仪镇,321081108
321081109,月塘镇,town,321081,中国江苏省扬州市仪征市月塘镇,321081109
321081150,青山镇,town,321081,中国江苏省扬州市仪征市青山镇,321081150
321081401,原种场,town,321081,中国江苏省扬州市仪征市原种场,321081401
321081402,蚕种场,town,321081,中国江苏省扬州市仪征市蚕种场,321081402
321081403,园艺试验场,town,321081,中国江苏省扬州市仪征市园艺试验场,321081403
321081404,水产试验场,town,321081,中国江苏省扬州市仪征市水产试验场,321081404
321081405,捺山茶场,town,321081,中国江苏省扬州市仪征市捺山茶场,321081405
321081407,汽车工业园,town,321081,中国江苏省扬州市仪征市汽车工业园,321081407
321081410,开发区,town,321081,中国江苏省扬州市仪征市开发区,321081410
321081412,枣林湾旅游度假区,town,321081,中国江苏省扬州市仪征市枣林湾旅游度假区,321081412
321081454,化学工业园区,town,321081,中国江苏省扬州市仪征市化学工业园区,321081454
321084001,高邮街道,town,321084,中国江苏省扬州市高邮市高邮街道,321084001
321084101,龙虬镇,town,321084,中国江苏省扬州市高邮市龙虬镇,321084101
321084106,汤庄镇,town,321084,中国江苏省扬州市高邮市汤庄镇,321084106
321084107,卸甲镇,town,321084,中国江苏省扬州市高邮市卸甲镇,321084107
321084108,三垛镇,town,321084,中国江苏省扬州市高邮市三垛镇,321084108
321084109,甘垛镇,town,321084,中国江苏省扬州市高邮市甘垛镇,321084109
321084112,界首镇,town,321084,中国江苏省扬州市高邮市界首镇,321084112
321084113,周山镇,town,321084,中国江苏省扬州市高邮市周山镇,321084113
321084115,临泽镇,town,321084,中国江苏省扬州市高邮市临泽镇,321084115
321084116,送桥镇,town,321084,中国江苏省扬州市高邮市送桥镇,321084116
321084200,菱塘回族乡,town,321084,中国江苏省扬州市高邮市菱塘回族乡,321084200
321084401,城南经济新区（车逻镇）,town,321084,中国江苏省扬州市高邮市城南经济新区（车逻镇）,321084401
321084406,经济开发区（马棚街道）,town,321084,中国江苏省扬州市高邮市经济开发区（马棚街道）,321084406
321102001,正东路街道,town,321102,中国江苏省镇江市京口区正东路街道,321102001
321102002,健康路街道,town,321102,中国江苏省镇江市京口区健康路街道,321102002
321102003,大市口街道,town,321102,中国江苏省镇江市京口区大市口街道,321102003
321102004,四牌楼街道,town,321102,中国江苏省镇江市京口区四牌楼街道,321102004
321102005,象山街道,town,321102,中国江苏省镇江市京口区象山街道,321102005
321102006,谏壁街道,town,321102,中国江苏省镇江市京口区谏壁街道,321102006
321102400,京口经济开发区,town,321102,中国江苏省镇江市京口区京口经济开发区,321102400
321102401,新民洲临港产业园,town,321102,中国江苏省镇江市京口区新民洲临港产业园,321102401
321111001,宝塔路街道,town,321111,中国江苏省镇江市润州区宝塔路街道,321111001
321111002,和平路街道,town,321111,中国江苏省镇江市润州区和平路街道,321111002
321111003,金山街道,town,321111,中国江苏省镇江市润州区金山街道,321111003
321111004,七里甸街道,town,321111,中国江苏省镇江市润州区七里甸街道,321111004
321111005,蒋乔街道,town,321111,中国江苏省镇江市润州区蒋乔街道,321111005
321111006,官塘桥街道,town,321111,中国江苏省镇江市润州区官塘桥街道,321111006
321111007,韦岗街道,town,321111,中国江苏省镇江市润州区韦岗街道,321111007
321111008,南山街道,town,321111,中国江苏省镇江市润州区南山街道,321111008
321112001,高资街道,town,321112,中国江苏省镇江市丹徒区高资街道,321112001
321112002,宜城街道,town,321112,中国江苏省镇江市丹徒区宜城街道,321112002
321112100,高桥镇,town,321112,中国江苏省镇江市丹徒区高桥镇,321112100
321112101,辛丰镇,town,321112,中国江苏省镇江市丹徒区辛丰镇,321112101
321112102,谷阳镇,town,321112,中国江苏省镇江市丹徒区谷阳镇,321112102
321112103,上党镇,town,321112,中国江苏省镇江市丹徒区上党镇,321112103
321112104,宝堰镇,town,321112,中国江苏省镇江市丹徒区宝堰镇,321112104
321112105,世业镇,town,321112,中国江苏省镇江市丹徒区世业镇,321112105
321112401,江心洲生态农业园区,town,321112,中国江苏省镇江市丹徒区江心洲生态农业园区,321112401
321112402,荣炳盐资源区,town,321112,中国江苏省镇江市丹徒区荣炳盐资源区,321112402
321171001,丁卯街道,town,321171,中国江苏省镇江市镇江新区丁卯街道,321171001
321171002,大港街道,town,321171,中国江苏省镇江市镇江新区大港街道,321171002
321171100,姚桥镇,town,321171,中国江苏省镇江市镇江新区姚桥镇,321171100
321171101,大路镇,town,321171,中国江苏省镇江市镇江新区大路镇,321171101
321171102,丁岗镇,town,321171,中国江苏省镇江市镇江新区丁岗镇,321171102
321181001,云阳街道,town,321181,中国江苏省镇江市丹阳市云阳街道,321181001
321181002,曲阿街道,town,321181,中国江苏省镇江市丹阳市曲阿街道,321181002
321181100,司徒镇,town,321181,中国江苏省镇江市丹阳市司徒镇,321181100
321181101,延陵镇,town,321181,中国江苏省镇江市丹阳市延陵镇,321181101
321181102,珥陵镇,town,321181,中国江苏省镇江市丹阳市珥陵镇,321181102
321181103,导墅镇,town,321181,中国江苏省镇江市丹阳市导墅镇,321181103
321181104,皇塘镇,town,321181,中国江苏省镇江市丹阳市皇塘镇,321181104
321181105,吕城镇,town,321181,中国江苏省镇江市丹阳市吕城镇,321181105
321181106,陵口镇,town,321181,中国江苏省镇江市丹阳市陵口镇,321181106
321181107,访仙镇,town,321181,中国江苏省镇江市丹阳市访仙镇,321181107
321181108,界牌镇,town,321181,中国江苏省镇江市丹阳市界牌镇,321181108
321181113,丹北镇,town,321181,中国江苏省镇江市丹阳市丹北镇,321181113
321182001,三茅街道,town,321182,中国江苏省镇江市扬中市三茅街道,321182001
321182101,新坝镇,town,321182,中国江苏省镇江市扬中市新坝镇,321182101
321182102,油坊镇,town,321182,中国江苏省镇江市扬中市油坊镇,321182102
321182103,八桥镇,town,321182,中国江苏省镇江市扬中市八桥镇,321182103
321182104,西来桥镇,town,321182,中国江苏省镇江市扬中市西来桥镇,321182104
321182400,经济开发区,town,321182,中国江苏省镇江市扬中市经济开发区,321182400
321183002,华阳街道,town,321183,中国江苏省镇江市句容市华阳街道,321183002
321183003,黄梅街道,town,321183,中国江苏省镇江市句容市黄梅街道,321183003
321183102,下蜀镇,town,321183,中国江苏省镇江市句容市下蜀镇,321183102
321183103,白兔镇,town,321183,中国江苏省镇江市句容市白兔镇,321183103
321183104,边城镇,town,321183,中国江苏省镇江市句容市边城镇,321183104
321183105,茅山镇,town,321183,中国江苏省镇江市句容市茅山镇,321183105
321183106,后白镇,town,321183,中国江苏省镇江市句容市后白镇,321183106
321183107,郭庄镇,town,321183,中国江苏省镇江市句容市郭庄镇,321183107
321183108,天王镇,town,321183,中国江苏省镇江市句容市天王镇,321183108
321183109,宝华镇,town,321183,中国江苏省镇江市句容市宝华镇,321183109
321183429,茅山风景区,town,321183,中国江苏省镇江市句容市茅山风景区,321183429
321202001,城东街道,town,321202,中国江苏省泰州市海陵区城东街道,321202001
321202002,城西街道,town,321202,中国江苏省泰州市海陵区城西街道,321202002
321202003,城南街道,town,321202,中国江苏省泰州市海陵区城南街道,321202003
321202004,城中街道,town,321202,中国江苏省泰州市海陵区城中街道,321202004
321202005,城北街道,town,321202,中国江苏省泰州市海陵区城北街道,321202005
321202007,京泰路街道,town,321202,中国江苏省泰州市海陵区京泰路街道,321202007
321202050,红旗街道,town,321202,中国江苏省泰州市海陵区红旗街道,321202050
321202100,九龙镇,town,321202,中国江苏省泰州市海陵区九龙镇,321202100
321202101,罡杨镇,town,321202,中国江苏省泰州市海陵区罡杨镇,321202101
321202102,苏陈镇,town,321202,中国江苏省泰州市海陵区苏陈镇,321202102
321202103,华港镇,town,321202,中国江苏省泰州市海陵区华港镇,321202103
321202406,海陵工业园区,town,321202,中国江苏省泰州市海陵区海陵工业园区,321202406
321202407,农业示范园区,town,321202,中国江苏省泰州市海陵区农业示范园区,321202407
321202408,火车站街区,town,321202,中国江苏省泰州市海陵区火车站街区,321202408
321203001,口岸街道,town,321203,中国江苏省泰州市高港区口岸街道,321203001
321203002,刁铺街道,town,321203,中国江苏省泰州市高港区刁铺街道,321203002
321203003,许庄街道,town,321203,中国江苏省泰州市高港区许庄街道,321203003
321203004,凤凰街道,town,321203,中国江苏省泰州市高港区凤凰街道,321203004
321203005,寺巷街道,town,321203,中国江苏省泰州市高港区寺巷街道,321203005
321203006,明珠街道,town,321203,中国江苏省泰州市高港区明珠街道,321203006
321203007,化学新材料产业园-沿江街道,town,321203,中国江苏省泰州市高港区化学新材料产业园-沿江街道,321203007
321203100,港口物流产业园-永安洲镇,town,321203,中国江苏省泰州市高港区港口物流产业园-永安洲镇,321203100
321203101,白马镇,town,321203,中国江苏省泰州市高港区白马镇,321203101
321203103,胡庄镇,town,321203,中国江苏省泰州市高港区胡庄镇,321203103
321203104,大泗镇,town,321203,中国江苏省泰州市高港区大泗镇,321203104
321203105,野徐镇,town,321203,中国江苏省泰州市高港区野徐镇,321203105
321203400,高端装备制造产业园,town,321203,中国江苏省泰州市高港区高端装备制造产业园,321203400
321203401,生物医药产业园,town,321203,中国江苏省泰州市高港区生物医药产业园,321203401
321203402,电子信息产业园,town,321203,中国江苏省泰州市高港区电子信息产业园,321203402
321204001,罗塘街道,town,321204,中国江苏省泰州市姜堰区罗塘街道,321204001
321204002,三水街道,town,321204,中国江苏省泰州市姜堰区三水街道,321204002
321204003,天目山街道,town,321204,中国江苏省泰州市姜堰区天目山街道,321204003
321204004,梁徐街道,town,321204,中国江苏省泰州市姜堰区梁徐街道,321204004
321204101,溱潼镇,town,321204,中国江苏省泰州市姜堰区溱潼镇,321204101
321204102,蒋垛镇,town,321204,中国江苏省泰州市姜堰区蒋垛镇,321204102
321204103,顾高镇,town,321204,中国江苏省泰州市姜堰区顾高镇,321204103
321204104,大伦镇,town,321204,中国江苏省泰州市姜堰区大伦镇,321204104
321204105,张甸镇,town,321204,中国江苏省泰州市姜堰区张甸镇,321204105
321204110,淤溪镇,town,321204,中国江苏省泰州市姜堰区淤溪镇,321204110
321204111,白米镇,town,321204,中国江苏省泰州市姜堰区白米镇,321204111
321204112,娄庄镇,town,321204,中国江苏省泰州市姜堰区娄庄镇,321204112
321204115,俞垛镇,town,321204,中国江苏省泰州市姜堰区俞垛镇,321204115
321204401,溱湖风景区,town,321204,中国江苏省泰州市姜堰区溱湖风景区,321204401
321204403,林场,town,321204,中国江苏省泰州市姜堰区林场,321204403
321204404,种猪场,town,321204,中国江苏省泰州市姜堰区种猪场,321204404
321204405,林业站,town,321204,中国江苏省泰州市姜堰区林业站,321204405
321204406,渔业社,town,321204,中国江苏省泰州市姜堰区渔业社,321204406
321281001,昭阳街道,town,321281,中国江苏省泰州市兴化市昭阳街道,321281001
321281002,临城街道,town,321281,中国江苏省泰州市兴化市临城街道,321281002
321281003,垛田街道,town,321281,中国江苏省泰州市兴化市垛田街道,321281003
321281100,戴窑镇,town,321281,中国江苏省泰州市兴化市戴窑镇,321281100
321281101,合陈镇,town,321281,中国江苏省泰州市兴化市合陈镇,321281101
321281102,永丰镇,town,321281,中国江苏省泰州市兴化市永丰镇,321281102
321281103,新垛镇,town,321281,中国江苏省泰州市兴化市新垛镇,321281103
321281104,安丰镇,town,321281,中国江苏省泰州市兴化市安丰镇,321281104
321281105,海南镇,town,321281,中国江苏省泰州市兴化市海南镇,321281105
321281106,钓鱼镇,town,321281,中国江苏省泰州市兴化市钓鱼镇,321281106
321281107,大邹镇,town,321281,中国江苏省泰州市兴化市大邹镇,321281107
321281108,沙沟镇,town,321281,中国江苏省泰州市兴化市沙沟镇,321281108
321281109,中堡镇,town,321281,中国江苏省泰州市兴化市中堡镇,321281109
321281114,竹泓镇,town,321281,中国江苏省泰州市兴化市竹泓镇,321281114
321281115,沈伦镇,town,321281,中国江苏省泰州市兴化市沈伦镇,321281115
321281116,大垛镇,town,321281,中国江苏省泰州市兴化市大垛镇,321281116
321281117,荻垛镇,town,321281,中国江苏省泰州市兴化市荻垛镇,321281117
321281118,陶庄镇,town,321281,中国江苏省泰州市兴化市陶庄镇,321281118
321281119,昌荣镇,town,321281,中国江苏省泰州市兴化市昌荣镇,321281119
321281121,周庄镇,town,321281,中国江苏省泰州市兴化市周庄镇,321281121
321281122,陈堡镇,town,321281,中国江苏省泰州市兴化市陈堡镇,321281122
321281123,戴南镇,town,321281,中国江苏省泰州市兴化市戴南镇,321281123
321281126,大营镇,town,321281,中国江苏省泰州市兴化市大营镇,321281126
321281129,兴东镇,town,321281,中国江苏省泰州市兴化市兴东镇,321281129
321281130,千垛镇,town,321281,中国江苏省泰州市兴化市千垛镇,321281130
321281204,林湖乡,town,321281,中国江苏省泰州市兴化市林湖乡,321281204
321281400,开发区,town,321281,中国江苏省泰州市兴化市开发区,321281400
321281401,良种场,town,321281,中国江苏省泰州市兴化市良种场,321281401
321282001,靖城街道,town,321282,中国江苏省泰州市靖江市靖城街道,321282001
321282101,新桥镇,town,321282,中国江苏省泰州市靖江市新桥镇,321282101
321282102,东兴镇,town,321282,中国江苏省泰州市靖江市东兴镇,321282102
321282103,斜桥镇,town,321282,中国江苏省泰州市靖江市斜桥镇,321282103
321282104,西来镇,town,321282,中国江苏省泰州市靖江市西来镇,321282104
321282105,季市镇,town,321282,中国江苏省泰州市靖江市季市镇,321282105
321282106,孤山镇,town,321282,中国江苏省泰州市靖江市孤山镇,321282106
321282108,生祠镇,town,321282,中国江苏省泰州市靖江市生祠镇,321282108
321282109,马桥镇,town,321282,中国江苏省泰州市靖江市马桥镇,321282109
321282401,城南,town,321282,中国江苏省泰州市靖江市城南,321282401
321282402,新港城,town,321282,中国江苏省泰州市靖江市新港城,321282402
321282403,城北园区,town,321282,中国江苏省泰州市靖江市城北园区,321282403
321282404,江阴园区,town,321282,中国江苏省泰州市靖江市江阴园区,321282404
321282406,滨江新城,town,321282,中国江苏省泰州市靖江市滨江新城,321282406
321283001,济川街道,town,321283,中国江苏省泰州市泰兴市济川街道,321283001
321283002,延令街道,town,321283,中国江苏省泰州市泰兴市延令街道,321283002
321283003,姚王街道,town,321283,中国江苏省泰州市泰兴市姚王街道,321283003
321283100,黄桥镇,town,321283,中国江苏省泰州市泰兴市黄桥镇,321283100
321283101,分界镇,town,321283,中国江苏省泰州市泰兴市分界镇,321283101
321283102,古溪镇,town,321283,中国江苏省泰州市泰兴市古溪镇,321283102
321283104,元竹镇,town,321283,中国江苏省泰州市泰兴市元竹镇,321283104
321283105,珊瑚镇,town,321283,中国江苏省泰州市泰兴市珊瑚镇,321283105
321283106,广陵镇,town,321283,中国江苏省泰州市泰兴市广陵镇,321283106
321283108,曲霞镇,town,321283,中国江苏省泰州市泰兴市曲霞镇,321283108
321283109,张桥镇,town,321283,中国江苏省泰州市泰兴市张桥镇,321283109
321283112,河失镇,town,321283,中国江苏省泰州市泰兴市河失镇,321283112
321283113,新街镇,town,321283,中国江苏省泰州市泰兴市新街镇,321283113
321283115,宣堡镇,town,321283,中国江苏省泰州市泰兴市宣堡镇,321283115
321283123,滨江镇,town,321283,中国江苏省泰州市泰兴市滨江镇,321283123
321283124,虹桥镇,town,321283,中国江苏省泰州市泰兴市虹桥镇,321283124
321283200,根思乡,town,321283,中国江苏省泰州市泰兴市根思乡,321283200
321283401,市农科所,town,321283,中国江苏省泰州市泰兴市市农科所,321283401
321283402,城东高新技术产业园,town,321283,中国江苏省泰州市泰兴市城东高新技术产业园,321283402
321283403,农产品加工园,town,321283,中国江苏省泰州市泰兴市农产品加工园,321283403
321302001,幸福街道,town,321302,中国江苏省宿迁市宿城区幸福街道,321302001
321302002,项里街道,town,321302,中国江苏省宿迁市宿城区项里街道,321302002
321302003,河滨街道,town,321302,中国江苏省宿迁市宿城区河滨街道,321302003
321302004,古城街道,town,321302,中国江苏省宿迁市宿城区古城街道,321302004
321302005,双庄街道,town,321302,中国江苏省宿迁市宿城区双庄街道,321302005
321302006,支口街道,town,321302,中国江苏省宿迁市宿城区支口街道,321302006
321302007,洋北街道,town,321302,中国江苏省宿迁市宿城区洋北街道,321302007
321302101,耿车镇,town,321302,中国江苏省宿迁市宿城区耿车镇,321302101
321302102,埠子镇,town,321302,中国江苏省宿迁市宿城区埠子镇,321302102
321302103,龙河镇,town,321302,中国江苏省宿迁市宿城区龙河镇,321302103
321302107,中扬镇,town,321302,中国江苏省宿迁市宿城区中扬镇,321302107
321302109,陈集镇,town,321302,中国江苏省宿迁市宿城区陈集镇,321302109
321302110,蔡集镇,town,321302,中国江苏省宿迁市宿城区蔡集镇,321302110
321302111,王官集镇,town,321302,中国江苏省宿迁市宿城区王官集镇,321302111
321302112,屠园镇,town,321302,中国江苏省宿迁市宿城区屠园镇,321302112
321302150,洋河镇,town,321302,中国江苏省宿迁市宿城区洋河镇,321302150
321302400,宿城开发区,town,321302,中国江苏省宿迁市宿城区宿城开发区,321302400
321302450,苏州宿迁工业园,town,321302,中国江苏省宿迁市宿城区苏州宿迁工业园,321302450
321311001,顺河街道,town,321311,中国江苏省宿迁市宿豫区顺河街道,321311001
321311002,豫新街道,town,321311,中国江苏省宿迁市宿豫区豫新街道,321311002
321311003,下相街道,town,321311,中国江苏省宿迁市宿豫区下相街道,321311003
321311004,晓店街道,town,321311,中国江苏省宿迁市宿豫区晓店街道,321311004
321311005,井头街道,town,321311,中国江苏省宿迁市宿豫区井头街道,321311005
321311006,陆集街道,town,321311,中国江苏省宿迁市宿豫区陆集街道,321311006
321311105,仰化镇,town,321311,中国江苏省宿迁市宿豫区仰化镇,321311105
321311106,大兴镇,town,321311,中国江苏省宿迁市宿豫区大兴镇,321311106
321311108,来龙镇,town,321311,中国江苏省宿迁市宿豫区来龙镇,321311108
321311111,关庙镇,town,321311,中国江苏省宿迁市宿豫区关庙镇,321311111
321311113,新庄镇,town,321311,中国江苏省宿迁市宿豫区新庄镇,321311113
321311151,皂河镇,town,321311,中国江苏省宿迁市宿豫区皂河镇,321311151
321311201,曹集乡,town,321311,中国江苏省宿迁市宿豫区曹集乡,321311201
321311401,宿豫经济开发区,town,321311,中国江苏省宿迁市宿豫区宿豫经济开发区,321311401
321311402,宿迁生态化工科技产业园,town,321311,中国江苏省宿迁市宿豫区宿迁生态化工科技产业园,321311402
321311403,张家港宿豫工业园,town,321311,中国江苏省宿迁市宿豫区张家港宿豫工业园,321311403
321311450,嶂山林场,town,321311,中国江苏省宿迁市宿豫区嶂山林场,321311450
321311451,宿迁市软件与服务外包产业园,town,321311,中国江苏省宿迁市宿豫区宿迁市软件与服务外包产业园,321311451
321322001,沭城街道,town,321322,中国江苏省宿迁市沭阳县沭城街道,321322001
321322002,南湖街道,town,321322,中国江苏省宿迁市沭阳县南湖街道,321322002
321322003,梦溪街道,town,321322,中国江苏省宿迁市沭阳县梦溪街道,321322003
321322004,十字街道,town,321322,中国江苏省宿迁市沭阳县十字街道,321322004
321322005,章集街道,town,321322,中国江苏省宿迁市沭阳县章集街道,321322005
321322006,七雄街道,town,321322,中国江苏省宿迁市沭阳县七雄街道,321322006
321322101,陇集镇,town,321322,中国江苏省宿迁市沭阳县陇集镇,321322101
321322102,胡集镇,town,321322,中国江苏省宿迁市沭阳县胡集镇,321322102
321322103,钱集镇,town,321322,中国江苏省宿迁市沭阳县钱集镇,321322103
321322104,塘沟镇,town,321322,中国江苏省宿迁市沭阳县塘沟镇,321322104
321322105,马厂镇,town,321322,中国江苏省宿迁市沭阳县马厂镇,321322105
321322106,沂涛镇,town,321322,中国江苏省宿迁市沭阳县沂涛镇,321322106
321322107,庙头镇,town,321322,中国江苏省宿迁市沭阳县庙头镇,321322107
321322108,韩山镇,town,321322,中国江苏省宿迁市沭阳县韩山镇,321322108
321322109,华冲镇,town,321322,中国江苏省宿迁市沭阳县华冲镇,321322109
321322110,桑墟镇,town,321322,中国江苏省宿迁市沭阳县桑墟镇,321322110
321322111,悦来镇,town,321322,中国江苏省宿迁市沭阳县悦来镇,321322111
321322112,刘集镇,town,321322,中国江苏省宿迁市沭阳县刘集镇,321322112
321322114,李恒镇,town,321322,中国江苏省宿迁市沭阳县李恒镇,321322114
321322115,扎下镇,town,321322,中国江苏省宿迁市沭阳县扎下镇,321322115
321322116,颜集镇,town,321322,中国江苏省宿迁市沭阳县颜集镇,321322116
321322117,潼阳镇,town,321322,中国江苏省宿迁市沭阳县潼阳镇,321322117
321322118,龙庙镇,town,321322,中国江苏省宿迁市沭阳县龙庙镇,321322118
321322119,高墟镇,town,321322,中国江苏省宿迁市沭阳县高墟镇,321322119
321322120,耿圩镇,town,321322,中国江苏省宿迁市沭阳县耿圩镇,321322120
321322124,新河镇,town,321322,中国江苏省宿迁市沭阳县新河镇,321322124
321322125,贤官镇,town,321322,中国江苏省宿迁市沭阳县贤官镇,321322125
